지역,대학,계열,전형유형,세부전형명,모집단위명,입결등급 기준,2019,2020,2021,2022,수시등급 트렌드,평균등급,2019등급,2020등급,2021등급,2022등급,평균
경남,경상대,자연,2.학생부교과,일반전형,에너지공학과,최종등록자평균,4.4,4.27,4.82,4.8,,4.57,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,원예과학부,최종등록자평균,3.42,3.62,4.92,4.14,,4.03,3등급,3등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,융합전자공학부,최종등록자평균,3.8,4.11,4.25,4.76,,4.23,3등급,4등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,의류학과,최종등록자평균,4.45,3.92,4.11,3.75,,4.06,4등급,3등급,4등급,3등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,의예과,최종등록자평균,1.37,1.38,1.24,1.15,,1.29,1등급,1등급,1등급,1등급,1등급
경남,경상대,자연,2.학생부교과,일반전형,인테리어재료공학과,최종등록자평균,3.43,4.63,4.11,4.96,,4.28,3등급,4등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,자동차공학과,최종등록자평균,4.55,4.51,4.49,4.75,,4.58,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,전기공학과,최종등록자평균,3.25,3.14,3.03,3.38,,3.2,3등급,3등급,3등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,전자공학과,최종등록자평균,2.88,3.08,3.19,3.64,,3.2,2등급,3등급,3등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,정보통계학과,최종등록자평균,3.1,3.17,3.38,4.41,,3.52,3등급,3등급,3등급,4등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,제약공학과,최종등록자평균,3.2,3.92,3.54,3.96,,3.66,3등급,3등급,3등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,제어계측공학과,최종등록자평균,3.89,3.97,4,4.68,,4.14,3등급,3등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,조경학과,최종등록자평균,4.42,4.55,4.81,3.61,,4.35,4등급,4등급,4등급,3등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,조선해양공학과,최종등록자평균,4.58,4.8,5.28,6.45,,5.28,4등급,4등급,5등급,6등급,5등급
경남,경상대,자연,2.학생부교과,일반전형,지역시스템공학과,최종등록자평균,4.24,4.26,5.02,4.5,,4.51,4등급,4등급,5등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,지질과학과,최종등록자평균,4.58,4.52,4.75,5.79,,4.91,4등급,4등급,4등급,5등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,축산과학부,최종등록자평균,4.6,4.47,3.8,4.89,,4.44,4등급,4등급,3등급,4등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,컴퓨터과학부(컴퓨터과학전공),최종등록자평균,3.28,3.05,3.28,3.06,,3.17,3등급,3등급,3등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,컴퓨터과학부(컴퓨터소프트웨어전공),최종등록자평균,3.82,3,3.2,2.65,,3.17,3등급,3등급,3등급,2등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,토목공학과,최종등록자평균,3.78,4.13,3.77,3.52,,3.8,3등급,4등급,3등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,항공우주및소프트웨어공학부,최종등록자평균,2.4,2.18,2.37,2.63,,2.4,2등급,2등급,2등급,2등급,2등급
경남,경상대,자연,2.학생부교과,일반전형,항노화신소재과학과,최종등록자평균,4.38,4.28,5.17,5.01,,4.71,4등급,4등급,5등급,5등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,해양경찰시스템학과,최종등록자평균,3.16,2.94,3.81,3.59,,3.38,3등급,2등급,3등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,해양식품공학과,최종등록자평균,5.04,4.76,5.33,6.46,,5.4,5등급,4등급,5등급,6등급,5등급
경남,경상대,자연,2.학생부교과,일반전형,해양토목공학과,최종등록자평균,4.96,4.36,5.71,6.19,,5.31,4등급,4등급,5등급,6등급,5등급
경남,경상대,자연,2.학생부교과,일반전형,해양환경공학과,최종등록자평균,4.04,4.42,5.21,5.8,,4.87,4등급,4등급,5등급,5등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,화학공학과,최종등록자평균,3.45,2.48,3.17,3.33,,3.11,3등급,2등급,3등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,화학과,최종등록자평균,3.2,3.06,3.07,4.77,,3.53,3등급,3등급,3등급,4등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,화학교육과,최종등록자평균,4.04,3.16,3.24,4.09,,3.63,4등급,3등급,3등급,4등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,환경공학과,최종등록자평균,4.05,4.19,4.03,5.13,,4.35,4등급,4등급,4등급,5등급,4등급
경남,경상대,자연,2.학생부교과,일반전형,환경산림과학부,최종등록자평균,3.72,4.03,4.02,3.92,,3.92,3등급,4등급,4등급,3등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,환경산림과학부(산림융복합학전공)(야),최종등록자평균,,5.08,5.66,6.5,,5.75,,5등급,5등급,6등급,5등급
경남,경상대,자연,2.학생부교과,일반전형,환경생명화학과,최종등록자평균,3.35,3.28,3.98,4.24,,3.71,3등급,3등급,3등급,4등급,3등급
경남,경상대,자연,2.학생부교과,일반전형,환경재료과학과,최종등록자평균,3.72,4.03,5.06,4.65,,4.37,3등급,4등급,5등급,4등급,4등급
경남,경상대,자연,2.학생부교과,지역인재전형,건축공학부,최종등록자평균,,5.21,4.51,4.83,,4.85,,5등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,지역인재전형,메카트로닉스공학부,최종등록자평균,,4.91,4.33,4.14,,4.46,,4등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,지역인재전형,수의예과,최종등록자평균,,1.53,1.54,1.45,,1.51,,1등급,1등급,1등급,1등급
경남,경상대,자연,2.학생부교과,지역인재전형,식품공학부,최종등록자평균,,4.41,4.06,4.81,,4.43,,4등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,지역인재전형,식품영양학과,최종등록자평균,,4.87,4.2,4.12,,4.4,,4등급,4등급,4등급,4등급
경남,경상대,자연,2.학생부교과,지역인재전형,에너지공학과,최종등록자평균,,4.8,5.9,3.99,,4.9,,4등급,5등급,3등급,4등급
경남,경상대,자연,2.학생부교과,지역인재전형,원예과학부,최종등록자평균,,6.26,4.9,4.22,,5.13,,6등급,4등급,4등급,5등급
경남,경상대,자연,2.학생부교과,지역인재전형,의예과,최종등록자평균,1.25,1.48,1.19,1.12,,1.26,1등급,1등급,1등급,1등급,1등급
경남,경상대,자연,2.학생부교과,지역인재전형,조경학과,최종등록자평균,,5.55,5.29,3.04,,4.63,,5등급,5등급,3등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,간호학과,최종등록자평균,2.93,3.37,2.6,2.83,,2.93,2등급,3등급,2등급,2등급,2등급
경남,경상대,자연,1.학생부종합,일반전형,건축공학부,최종등록자평균,4.51,4.75,4.12,3.67,,4.26,4등급,4등급,4등급,3등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,건축학과(5년제),최종등록자평균,3.42,4.04,3.92,3.78,,3.79,3등급,4등급,3등급,3등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,기계공학부,최종등록자평균,3.29,3.89,3.78,3.98,,3.74,3등급,3등급,3등급,3등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,기계시스템공학과,최종등록자평균,5.53,5.07,6.22,5.34,,5.54,5등급,5등급,6등급,5등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,기계융합공학과,최종등록자평균,4.07,4.48,4.33,4.98,,4.47,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,나노신소재공학부(고분자공학전공),최종등록자평균,3.91,4.16,3.84,3.79,,3.93,3등급,4등급,3등급,3등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,나노신소재공학부(금속재료공학전공),최종등록자평균,3.91,4.16,4.65,4.54,,4.32,3등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,나노신소재공학부(세라믹공학전공),최종등록자평균,3.91,4.16,4.76,4.81,,4.41,3등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,농학과,최종등록자평균,3.66,4.22,3.57,4.79,,4.06,3등급,4등급,3등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,도시공학과,최종등록자평균,4.51,4.75,4.63,4.55,,4.61,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,동물생명융합학부,최종등록자평균,4.71,5.01,4.35,4.52,,4.65,4등급,5등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,물리교육과,최종등록자평균,3.22,3.77,3.29,3.56,,3.46,3등급,3등급,3등급,3등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,물리학과,최종등록자평균,4.97,5.13,4.96,6.38,,5.36,4등급,5등급,4등급,6등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,반도체공학과,최종등록자평균,4.03,4.63,4.17,4.14,,4.24,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,산업시스템공학부,최종등록자평균,4.17,4.78,4.62,4.7,,4.57,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,생명과학부,최종등록자평균,3.39,4.01,3.78,4.04,,3.81,3등급,4등급,3등급,4등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,생물산업기계공학과,최종등록자평균,4.79,5.17,4.67,5.38,,5,4등급,5등급,4등급,5등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,수의예과,최종등록자평균,1.57,2.24,1.54,1.55,,1.73,1등급,2등급,1등급,1등급,1등급
경남,경상대,자연,1.학생부종합,일반전형,수학과,최종등록자평균,4.5,4.41,4.41,4.95,,4.57,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,식물의학과,최종등록자평균,3.58,4.47,4.32,4.37,,4.19,3등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,식품영양학과,최종등록자평균,4.23,4.37,4.04,4.74,,4.35,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,양식생명과학과,최종등록자평균,5.1,5.46,5.9,5.41,,5.47,5등급,5등급,5등급,5등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,원예과학부,최종등록자평균,3.66,4.22,3.77,4.77,,4.11,3등급,4등급,3등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,의류학과,최종등록자평균,4.35,4.95,4.58,4.88,,4.69,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,의예과,최종등록자평균,1.15,1.05,1.18,1.56,,1.24,1등급,1등급,1등급,1등급,1등급
경남,경상대,자연,1.학생부종합,일반전형,전기공학과,최종등록자평균,3.11,4.11,3.49,4.04,,3.69,3등급,4등급,3등급,4등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,전자공학과,최종등록자평균,3.87,4.11,3.58,3.53,,3.77,3등급,4등급,3등급,3등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,정보통계학과,최종등록자평균,3.57,4,4.54,4.42,,4.13,3등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,제어계측공학과,최종등록자평균,3.62,5.09,4.65,4.37,,4.43,3등급,5등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,조선해양공학과,최종등록자평균,6.24,5.96,6.08,5.66,,5.99,6등급,5등급,6등급,5등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,지역시스템공학과,최종등록자평균,4.79,5.17,5.09,4.9,,4.99,4등급,5등급,5등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,지질과학과,최종등록자평균,4.46,5.01,4.97,4.92,,4.84,4등급,5등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,축산과학부,최종등록자평균,4.71,5.01,4.96,4.99,,4.92,4등급,5등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,컴퓨터과학부(컴퓨터과학전공),최종등록자평균,3.33,3.93,3.67,3.9,,3.71,3등급,3등급,3등급,3등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,토목공학과,최종등록자평균,4.51,4.75,4.68,4.15,,4.52,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,항공우주및소프트웨어공학부,최종등록자평균,3.29,3.89,3.29,4.09,,3.64,3등급,3등급,3등급,4등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,해양경찰시스템학과,최종등록자평균,4.48,4.74,4.53,4.7,,4.61,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,해양식품공학과,최종등록자평균,5.1,5.46,5.61,6.27,,5.61,5등급,5등급,5등급,6등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,해양토목공학과,최종등록자평균,5.4,5.87,6.14,6.19,,5.9,5등급,5등급,6등급,6등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,해양환경공학과,최종등록자평균,5.34,5.56,5.3,5.26,,5.37,5등급,5등급,5등급,5등급,5등급
경남,경상대,자연,1.학생부종합,일반전형,화학공학과,최종등록자평균,2.96,3.63,3.29,3.44,,3.33,2등급,3등급,3등급,3등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,화학과,최종등록자평균,3.15,3.93,3.91,4.01,,3.75,3등급,3등급,3등급,4등급,3등급
경남,경상대,자연,1.학생부종합,일반전형,환경산림과학부,최종등록자평균,4.24,4.67,4.06,4.16,,4.28,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,환경생명화학과,최종등록자평균,3.76,4.02,3.63,5.33,,4.19,3등급,4등급,3등급,5등급,4등급
경남,경상대,자연,1.학생부종합,일반전형,환경재료과학과,최종등록자평균,4.24,4.67,5.35,5.12,,4.85,4등급,4등급,5등급,5등급,4등급
경남,경상대,자연,1.학생부종합,지역인재전형,간호학과,최종등록자평균,2.68,2.95,2.18,2.98,,2.7,2등급,2등급,2등급,2등급,2등급
경남,경상대,자연,1.학생부종합,지역인재전형,건축공학부,최종등록자평균,4.07,4.36,4.22,4.83,,4.37,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,지역인재전형,건축학과(5년제),최종등록자평균,3.23,3.82,4.05,3.81,,3.73,3등급,3등급,4등급,3등급,3등급
경남,경상대,자연,1.학생부종합,지역인재전형,농학과,최종등록자평균,4.08,4.85,4.04,3.78,,4.19,4등급,4등급,4등급,3등급,4등급
경남,경상대,자연,1.학생부종합,지역인재전형,도시공학과,최종등록자평균,4.07,4.36,4.62,4.54,,4.4,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,지역인재전형,동물생명융합학부,최종등록자평균,4.32,4.86,4.89,4.57,,4.66,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,지역인재전형,물리학과,최종등록자평균,4.65,5.01,4.82,5.69,,5.04,4등급,5등급,4등급,5등급,5등급
경남,경상대,자연,1.학생부종합,지역인재전형,반도체공학과,최종등록자평균,4.07,4.29,4.08,4.27,,4.18,4등급,4등급,4등급,4등급,4등급
경남,경상대,자연,1.학생부종합,지역인재전형,산업시스템공학부,최종등록자평균,4.31,4.89,4.91,5.02,,4.78,4등급,4등급,4등급,5등급,4등급
경남,경상대,자연,1.학생부종합,지역인재전형,생명과학부,최종등록자평균,2.97,4.53,3.74,4.48,,3.93,2등급,4등급,3등급,4등급,3등급
경남,경상대,자연,1.학생부종합,지역인재전형,생물산업기계공학과,최종등록자평균,4.94,4.89,5.15,5.29,,5.07,4등급,4등급,5등급,5등급,5등급
